#name_w_spin,Oxidation,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,f-chi-0-ax,f-chi-1-ax,f-chi-2-ax,f-chi-3-ax,f-Z-0-ax,f-Z-1-ax,f-Z-2-ax,f-Z-3-ax,f-I-0-ax,f-I-1-ax,f-I-2-ax,f-I-3-ax,f-T-0-ax,f-T-1-ax,f-T-2-ax,f-T-3-ax,f-S-0-ax,f-S-1-ax,f-S-2-ax,f-S-3-ax,f-chi-0-eq,f-chi-1-eq,f-chi-2-eq,f-chi-3-eq,f-Z-0-eq,f-Z-1-eq,f-Z-2-eq,f-Z-3-eq,f-I-0-eq,f-I-1-eq,f-I-2-eq,f-I-3-eq,f-T-0-eq,f-T-1-eq,f-T-2-eq,f-T-3-eq,f-S-0-eq,f-S-1-eq,f-S-2-eq,f-S-3-eq,lc-chi-0-ax,lc-chi-1-ax,lc-chi-2-ax,lc-chi-3-ax,lc-Z-0-ax,lc-Z-1-ax,lc-Z-2-ax,lc-Z-3-ax,lc-I-1-ax,lc-I-2-ax,lc-I-3-ax,lc-T-0-ax,lc-T-1-ax,lc-T-2-ax,lc-T-3-ax,lc-S-0-ax,lc-S-1-ax,lc-S-2-ax,lc-S-3-ax,lc-chi-0-eq,lc-chi-1-eq,lc-chi-2-eq,lc-chi-3-eq,lc-Z-0-eq,lc-Z-1-eq,lc-Z-2-eq,lc-Z-3-eq,lc-I-1-eq,lc-I-2-eq,lc-I-3-eq,lc-T-0-eq,lc-T-1-eq,lc-T-2-eq,lc-T-3-eq,lc-S-0-eq,lc-S-1-eq,lc-S-2-eq,lc-S-3-eq,D_lc-chi-1-ax,D_lc-chi-2-ax,D_lc-chi-3-ax,D_lc-Z-1-ax,D_lc-Z-2-ax,D_lc-Z-3-ax,D_lc-T-1-ax,D_lc-T-2-ax,D_lc-T-3-ax,D_lc-S-1-ax,D_lc-S-2-ax,D_lc-S-3-ax,D_lc-chi-1-eq,D_lc-chi-2-eq,D_lc-chi-3-eq,D_lc-Z-1-eq,D_lc-Z-2-eq,D_lc-Z-3-eq,D_lc-T-1-eq,D_lc-T-2-eq,D_lc-T-3-eq,D_lc-S-1-eq,D_lc-S-2-eq,D_lc-S-3-eq,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-2-all,mc-I-3-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all
mn_2_water_water_water_water_water_misc,2,146.7371,277.253,532.589,863.781,1079.0,2664.0,2740.0,1656.0,22.0,42.0,76.0,118.0,118.0,312.0,428.0,400.0,8.1246,21.709,33.6912,36.631,29.1401,47.47,45.9265,16.83,95.0,118.0,61.0,18.0,4.5,7.0,8.0,3.0,15.0,26.0,14.0,3.0,1.4829,2.5499,1.973,0.8547,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.168,11.444,3.2512,8.415,50.0,29.0,18.0,9.0,1.5,0.5,1.5,2.5,3.0,2.0,1.5,0.5629,0.5589,0.2964,0.4274,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.995,0.0,0.525,6.5,0.0,7.5,0.5,-1.5,0.0,0.37,0.0,0.6,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,30.6125,38.812,3.9525,625.0,1150.0,425.0,150.0,11.0,1.0,102.0,72.0,24.0,1.9321,6.1438,6.1855,1.0703,-10.45,-7.99,-1.0,104.0,258.0,19.0,19.0,54.0,2.0,3.92,10.84,0.62
mn_2_chloride_chloride_ammonia_ammonia_ammonia_ammonia,2,117.4201,217.8,482.5728,815.232,1411.0,3268.0,3694.0,1320.0,19.0,36.0,78.0,120.0,114.0,312.0,426.0,336.0,7.7851,20.5044,36.219,37.5624,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,9.9856,0.0,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801,0.0,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,28.644,40.92,0.0,625.0,1550.0,300.0,0.0,12.0,0.0,108.0,72.0,0.0,1.9321,6.9222,6.1716,0.0,-9.18,-7.8,0.0,88.0,288.0,0.0,18.0,60.0,0.0,3.36,12.24,0.0
mn_3_misc_misc_misc_misc_water_water,3,192.4961,372.164,655.0772,759.6936,1253.0,2880.0,3412.0,3504.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,12.1815,30.8596,44.865,49.2976,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.4025,26.474,32.488,15.81,625.0,1000.0,800.0,600.0,8.0,4.0,84.0,72.0,96.0,1.9321,6.3106,6.2272,4.2812,-7.78,-8.56,-4.0,110.0,168.0,76.0,22.0,36.0,8.0,3.8,6.64,2.48
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,3,211.129,419.5554,770.064,836.82,1401.0,3270.0,3888.0,4140.0,35.0,68.0,122.0,120.0,190.0,432.0,492.0,600.0,13.3558,33.256,48.6246,55.227,30.2641,51.1485,53.622,20.064,88.0,117.0,66.0,21.0,5.0,8.0,10.0,3.0,18.0,31.0,16.0,3.0,1.5661,2.8576,2.2536,0.8325,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,9.2416,13.908,3.876,10.032,49.0,31.5,21.0,10.5,2.0,0.5,1.5,5.0,5.5,2.0,1.5,0.5625,0.705,0.2888,0.4162,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,1.505,0.245,1.26,9.5,0.5,9.0,2.5,-1.5,0.0,0.56,-0.01,0.57,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,3.5344,34.2912,36.378,23.97,729.0,1134.0,891.0,810.0,8.0,5.0,84.0,78.0,120.0,1.5876,5.67,6.2496,4.851,-6.96,-4.31,-3.35,120.0,183.0,105.0,22.0,35.0,10.0,3.06,5.12,2.45
fe_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,3,193.4425,378.9064,703.604,798.804,1304.0,3120.0,3576.0,3480.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,11.8119,29.5116,43.2666,48.2544,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,3.3489,34.8432,34.77,18.666,676.0,1144.0,728.0,624.0,8.0,4.0,84.0,72.0,96.0,1.5625,5.575,5.7,3.85,-8.06,-4.36,-2.88,112.0,180.0,80.0,22.0,36.0,8.0,3.04,5.44,1.92
fe_2_water_water_water_water_water_misc,2,147.6835,288.313,546.6114,865.209,1130.0,2756.0,2774.0,1668.0,22.0,42.0,76.0,118.0,118.0,312.0,428.0,400.0,7.755,20.4714,32.4452,36.4154,29.1401,47.47,45.9265,16.83,95.0,118.0,61.0,18.0,4.5,7.0,8.0,3.0,15.0,26.0,14.0,3.0,1.4829,2.5499,1.973,0.8547,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.168,11.444,3.2512,8.415,50.0,29.0,18.0,9.0,1.5,0.5,1.5,2.5,3.0,2.0,1.5,0.5629,0.5589,0.2964,0.4274,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.995,0.0,0.525,6.5,0.0,7.5,0.5,-1.5,0.0,0.37,0.0,0.6,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.3489,36.1425,45.8232,4.6665,676.0,1196.0,442.0,156.0,11.0,1.0,102.0,72.0,24.0,1.5625,5.525,5.5625,0.9625,-8.77,-4.91,-0.72,110.0,269.0,20.0,19.0,54.0,2.0,3.08,9.3,0.48
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc,2,223.9485,440.478,793.3364,757.819,1420.0,3296.0,4074.0,4648.0,37.0,72.0,126.0,108.0,198.0,432.0,468.0,600.0,14.5165,35.5704,50.6262,56.2384,36.7666,63.4185,80.1885,36.894,124.0,198.0,123.0,39.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0348,3.679,1.6872,36.7666,62.169,78.204,40.128,124.0,192.0,126.0,42.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0502,3.6858,1.665,7.872,7.752,7.1273,18.447,42.5,42.0,39.0,19.5,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5777,0.5775,0.5852,0.8436,9.2416,7.752,7.752,20.064,49.0,42.0,42.0,21.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5625,0.5775,0.5775,0.8325,0.0,0.245,1.785,0.0,0.5,16.5,-1.0,-3.0,0.0,0.0,-0.01,1.17,0.49,0.49,2.52,1.0,1.0,18.0,-1.0,-3.0,0.0,-0.02,-0.02,1.14,3.3489,32.4825,28.8957,27.999,676.0,1066.0,962.0,936.0,6.0,6.0,72.0,72.0,144.0,1.5625,5.65,5.75,5.775,-6.77,-4.81,-4.32,115.0,119.0,120.0,24.0,24.0,12.0,2.98,2.9,2.88
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,3,130.8496,198.838,346.999,568.514,1249.0,2522.0,3566.0,3182.0,17.0,32.0,56.0,68.0,88.0,212.0,238.0,200.0,9.7201,22.4592,33.6064,37.6936,27.5513,39.8565,39.102,20.064,112.0,144.0,63.0,21.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6424,2.5872,1.8429,0.8325,18.3361,17.544,0.0,0.0,100.0,96.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1258,1.1242,0.0,0.0,7.872,8.262,3.876,10.032,42.5,45.0,21.0,10.5,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5777,0.5698,0.2888,0.4162,6.5025,8.772,0.0,0.0,36.0,48.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5621,0.0,0.0,-0.2,0.245,1.26,-0.5,0.5,9.0,-0.5,-1.5,0.0,0.01,-0.01,0.57,-0.89,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,2.4025,24.4745,30.6125,3.9525,625.0,925.0,1150.0,150.0,6.0,1.0,72.0,42.0,24.0,1.9321,6.394,6.1438,1.0703,-6.49,-10.45,-1.0,113.0,104.0,19.0,24.0,29.0,2.0,3.74,3.92,0.62
mn_2_misc_misc_misc_misc_misc_acetonitrile,2,223.0021,434.458,751.664,723.379,1369.0,3062.0,3916.0,4552.0,37.0,72.0,126.0,108.0,198.0,432.0,468.0,600.0,14.8861,36.9352,52.2454,57.7096,36.7666,63.4185,80.1885,36.894,124.0,198.0,123.0,39.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0348,3.679,1.6872,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,7.872,7.752,7.1273,18.447,42.5,42.0,39.0,19.5,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5777,0.5775,0.5852,0.8436,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,0.0,0.245,1.785,0.0,0.5,16.5,-1.0,-3.0,0.0,0.0,-0.01,1.17,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.4025,24.4745,27.5125,23.715,625.0,925.0,1025.0,900.0,6.0,6.0,72.0,72.0,144.0,1.9321,6.394,6.2828,6.4218,-6.49,-8.45,-6.0,113.0,109.0,114.0,24.0,24.0,12.0,3.74,3.82,3.72
mn_2_phosphine_phosphine_water_water_water_water,2,127.0891,235.138,464.413,938.52,1345.0,3408.0,3858.0,1428.0,21.0,40.0,78.0,140.0,118.0,336.0,520.0,464.0,8.2275,23.0392,38.1612,43.1864,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,2.4025,28.117,47.74,0.0,625.0,1550.0,350.0,0.0,14.0,0.0,120.0,84.0,0.0,1.9321,7.0056,7.2002,0.0,-8.84,-9.1,0.0,88.0,336.0,0.0,16.0,70.0,0.0,3.3,14.28,0.0
fe_3_cyanide_cyanide_water_water_water_water,3,120.8915,221.1236,420.749,741.1136,1110.0,2584.0,2760.0,1640.0,17.0,32.0,58.0,100.0,90.0,248.0,340.0,264.0,7.1001,17.7816,28.8194,33.1516,15.7441,15.504,0.0,0.0,85.0,84.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.1554,1.155,0.0,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,6.5025,7.752,0.0,0.0,36.0,42.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5929,0.5775,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,-0.49,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.3489,34.5138,43.3344,0.0,676.0,1144.0,572.0,0.0,10.0,0.0,96.0,60.0,0.0,1.5625,5.575,5.575,0.0,-7.88,-5.38,0.0,112.0,238.0,0.0,20.0,50.0,0.0,3.04,8.04,0.0
fe_3_misc_misc_misc_misc_misc_cyanide,3,202.926,394.842,672.6984,680.085,1381.0,2976.0,3864.0,4260.0,33.0,64.0,112.0,100.0,176.0,388.0,422.0,520.0,13.5129,32.802,47.398,52.822,26.2553,40.086,41.0865,16.83,104.5,144.0,60.0,18.0,4.0,6.0,7.0,3.0,13.0,23.0,13.0,3.0,1.6572,2.5872,1.8361,0.8547,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,6.5025,7.752,3.2512,8.415,36.0,42.0,18.0,9.0,1.0,0.5,1.5,1.0,1.5,2.0,1.5,0.5929,0.5775,0.2964,0.4274,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,-0.49,0.0,0.525,-1.0,0.0,7.5,-0.5,-1.5,0.0,0.02,0.0,0.6,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,3.3489,27.999,33.3792,23.3325,676.0,936.0,1092.0,780.0,6.0,5.0,72.0,66.0,120.0,1.5625,5.775,5.625,4.8125,-4.32,-7.26,-3.6,120.0,114.0,100.0,24.0,25.0,10.0,2.88,3.0,2.4
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide,2,100.774,187.6176,345.42,681.12,2124.0,4992.0,8268.0,1920.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,9.4981,24.6024,44.1324,45.288,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,16.3364,22.704,9.68,0.0,258.0,64.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,1.3142,1.5096,0.2738,0.0,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,6.6564,11.352,0.0,0.0,256.0,32.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0404,0.7548,0.0,0.0,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,0.76,0.0,0.0,30.0,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.0,2.7556,25.6968,43.824,0.0,576.0,2304.0,288.0,0.0,12.0,0.0,108.0,72.0,0.0,1.6129,7.7724,5.6388,0.0,-5.52,-6.48,0.0,48.0,276.0,0.0,18.0,60.0,0.0,1.5,10.8,0.0
fe_2_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,2,158.9235,329.5674,630.765,1130.181,1060.0,2586.0,2718.0,1824.0,27.0,52.0,106.0,168.0,158.0,432.0,668.0,680.0,8.5875,23.6252,40.4678,50.99,30.2641,51.1485,53.622,20.064,88.0,117.0,66.0,21.0,5.0,8.0,10.0,3.0,18.0,31.0,16.0,3.0,1.5661,2.8576,2.2536,0.8325,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,9.2416,13.908,3.876,10.032,49.0,31.5,21.0,10.5,2.0,0.5,1.5,5.0,5.5,2.0,1.5,0.5625,0.705,0.2888,0.4162,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,1.505,0.245,1.26,9.5,0.5,9.0,2.5,-1.5,0.0,0.56,-0.01,0.57,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,3.3489,33.3792,65.0565,4.6665,676.0,1092.0,546.0,156.0,16.0,1.0,132.0,102.0,24.0,1.5625,5.625,7.9,0.9625,-7.26,-6.27,-0.72,114.0,395.0,20.0,14.0,79.0,2.0,3.0,13.68,0.48
mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_carbonyl,3,139.5466,273.209,520.516,1075.436,985.0,2356.0,2580.0,1580.0,23.0,44.0,92.0,160.0,136.0,388.0,622.0,580.0,7.9239,22.0148,38.5904,47.322,21.0489,28.836,14.52,0.0,76.0,69.0,3.0,0.0,3.0,4.0,3.0,0.0,7.0,10.0,3.0,0.0,1.0495,1.3946,0.4107,0.0,23.7616,40.128,29.04,0.0,52.0,42.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,0.9732,1.665,0.8214,0.0,7.872,14.418,0.0,0.0,42.5,34.5,0.0,0.0,2.0,0.0,0.0,5.0,5.0,0.0,0.0,0.5777,0.6973,0.0,0.0,9.2416,20.064,0.0,0.0,49.0,21.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,0.5625,0.8325,0.0,0.0,0.815,0.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.59,0.0,0.0,2.52,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,1.14,0.0,0.0,2.4025,27.5125,56.482,0.0,625.0,1025.0,575.0,0.0,16.0,0.0,132.0,96.0,0.0,1.9321,6.2828,8.7292,0.0,-8.45,-11.64,0.0,109.0,377.0,0.0,14.0,80.0,0.0,3.82,15.96,0.0
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_phosphine,2,118.6522,217.0728,449.595,867.24,1944.0,4860.0,7650.0,2700.0,25.0,48.0,102.0,180.0,150.0,432.0,732.0,720.0,10.8187,30.2736,55.5528,70.596,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,19.3161,28.908,29.04,0.0,228.0,90.0,6.0,0.0,4.0,6.0,6.0,0.0,12.0,18.0,6.0,0.0,1.5343,2.3532,0.8214,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,4.7961,14.454,0.0,0.0,225.0,45.0,0.0,0.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,1.1236,1.1766,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,-0.03,0.0,0.0,42.0,0.0,0.0,6.0,0.0,0.0,2.07,0.0,0.0,2.7556,21.8124,65.736,0.0,576.0,2160.0,432.0,0.0,18.0,0.0,144.0,108.0,0.0,1.6129,8.0772,8.4582,0.0,-3.18,-9.72,0.0,54.0,414.0,0.0,12.0,90.0,0.0,1.26,16.2,0.0
mn_2_misc_misc_misc_misc_water_water,2,192.4961,372.164,655.0772,759.6936,1253.0,2880.0,3412.0,3504.0,31.0,60.0,106.0,112.0,166.0,384.0,446.0,520.0,12.1815,30.8596,44.865,49.2976,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,36.7666,64.668,82.173,33.66,124.0,204.0,120.0,36.0,6.0,10.0,14.0,6.0,24.0,44.0,26.0,6.0,2.159,4.0194,3.6722,1.7094,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,6.5025,7.752,6.5025,16.83,36.0,42.0,36.0,18.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5929,0.5775,0.5929,0.8547,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,-0.49,0.0,1.05,-1.0,0.0,15.0,-1.0,-3.0,0.0,0.02,0.0,1.2,2.4025,26.474,32.488,15.81,625.0,1000.0,800.0,600.0,8.0,4.0,84.0,72.0,96.0,1.9321,6.3106,6.2272,4.2812,-7.78,-8.56,-4.0,110.0,168.0,76.0,22.0,36.0,8.0,3.8,6.64,2.48
co_3_water_water_water_water_water_carbonyl,3,129.4385,243.164,468.4464,835.976,1159.0,2740.0,2742.0,1400.0,18.0,34.0,62.0,110.0,96.0,268.0,382.0,310.0,6.7469,17.6646,28.8116,32.635,19.9248,23.908,4.84,0.0,83.0,64.0,1.0,0.0,2.5,3.0,1.0,0.0,4.0,5.0,1.0,0.0,0.9662,1.1023,0.1369,0.0,21.5136,30.272,9.68,0.0,66.0,32.0,2.0,0.0,3.0,4.0,2.0,0.0,6.0,8.0,2.0,0.0,0.8067,1.0804,0.2738,0.0,9.168,11.954,0.0,0.0,50.0,32.0,0.0,0.0,1.5,0.0,0.0,2.5,2.5,0.0,0.0,0.5629,0.5512,0.0,0.0,11.8336,15.136,0.0,0.0,64.0,16.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.5329,0.5402,0.0,0.0,0.795,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.38,0.0,0.0,2.48,0.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.72,0.0,0.0,3.5344,37.13,47.8272,0.0,729.0,1242.0,486.0,0.0,11.0,0.0,102.0,66.0,0.0,1.5876,5.5692,5.5818,0.0,-8.47,-4.76,0.0,116.0,279.0,0.0,19.0,55.0,0.0,3.14,9.43,0.0
